event_file,tag,step,wall_time,value
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28200,1779913960.457819,1.2380274534225464
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28300,1779914002.3635013,1.115781307220459
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28400,1779914044.2036464,1.1530802249908447
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28500,1779914086.500843,1.1124141216278076
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28600,1779914128.4754286,1.0822622776031494
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28700,1779914170.35679,1.009465217590332
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28800,1779914212.3024259,1.0169603824615479
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,28900,1779914254.0425427,1.1742247343063354
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29000,1779914296.2352135,1.004607081413269
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29100,1779914338.2982962,1.0286591053009033
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29200,1779914380.346194,1.0464969873428345
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29300,1779914422.3852577,1.2839330434799194
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29400,1779914464.3873546,1.140984296798706
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29500,1779914506.1720934,1.106340765953064
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29600,1779914548.208484,1.0553083419799805
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29700,1779914590.0675712,1.1814086437225342
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29800,1779914632.063941,1.0492714643478394
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,29900,1779914673.9894125,0.9834518432617188
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30000,1779914716.044705,1.1609619855880737
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30100,1779915358.091768,1.2974121570587158
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30200,1779915399.908397,1.0360301733016968
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30300,1779915441.80859,1.207228660583496
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30400,1779915483.7574513,1.0197510719299316
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30500,1779915542.3726842,1.102798342704773
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30600,1779915584.1460128,1.045946478843689
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30700,1779915626.2037103,1.260784387588501
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30800,1779915668.1927416,1.2435084581375122
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,30900,1779915709.8627472,0.9582830667495728
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31000,1779915751.8275795,1.0696011781692505
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31100,1779915793.8325698,1.115623950958252
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31200,1779915835.755826,1.0133568048477173
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31300,1779915877.7532089,1.0873512029647827
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31400,1779915919.8008428,1.07504141330719
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31500,1779915961.6046026,1.2289518117904663
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31600,1779916003.7584875,0.9994650483131409
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31700,1779916045.5818279,1.4261925220489502
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31800,1779916087.4239101,1.0232847929000854
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,31900,1779916129.3119018,1.550548791885376
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32000,1779916171.2490094,1.0638949871063232
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32100,1779916213.1684468,1.1100385189056396
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32200,1779916255.145837,1.051841378211975
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32300,1779916297.1640108,1.0642321109771729
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32400,1779916339.1961286,0.9554963707923889
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32500,1779916381.014365,1.0524325370788574
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32600,1779917021.6937332,1.093242883682251
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32700,1779917063.8100154,1.1306872367858887
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32800,1779917105.7772958,1.0973079204559326
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,32900,1779917147.7451105,1.002400517463684
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33000,1779917189.5935323,1.0990768671035767
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33100,1779917231.4742029,1.2259193658828735
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33200,1779917273.4701865,1.1260627508163452
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33300,1779917315.4054005,1.161287784576416
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33400,1779917357.2970116,1.0055397748947144
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33500,1779917399.1629443,0.9709317088127136
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33600,1779917441.130058,1.116362452507019
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33700,1779917483.0320842,1.1952507495880127
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33800,1779917541.3772674,1.0714813470840454
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,33900,1779917583.298422,1.1390457153320312
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34000,1779917625.4013193,0.9912590980529785
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34100,1779917667.3205402,1.183076024055481
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34200,1779917709.317518,0.9649960398674011
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34300,1779917751.240088,1.1142995357513428
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34400,1779917793.1302192,1.061159610748291
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34500,1779917835.180046,1.3232916593551636
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34600,1779917876.9611037,1.1409311294555664
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34700,1779917919.0467682,1.0464328527450562
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34800,1779917960.9546227,1.0156149864196777
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,34900,1779918002.7954576,1.1865158081054688
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35000,1779918044.7151127,1.0673060417175293
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35100,1779918682.9667425,1.1491363048553467
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35200,1779918724.8636343,1.0546588897705078
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35300,1779918766.8772895,1.1095972061157227
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35400,1779918808.79654,1.0300761461257935
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35500,1779918850.7867303,1.284210205078125
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35600,1779918892.822961,1.3309358358383179
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35700,1779918934.5550077,1.0491375923156738
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35800,1779918976.487128,1.1931507587432861
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,35900,1779919018.460309,1.1581854820251465
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36000,1779919060.3425922,1.1624711751937866
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36100,1779919102.307979,1.0070282220840454
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36200,1779919144.4598744,1.0705710649490356
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36300,1779919186.234748,1.105067253112793
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36400,1779919228.4011934,1.011213779449463
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36500,1779919270.164822,1.1642509698867798
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36600,1779919312.2279358,1.030324101448059
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36700,1779919354.1404903,1.1133209466934204
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36800,1779919396.1102028,1.26390540599823
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,36900,1779919437.9781895,0.9622429013252258
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37000,1779919479.9958005,1.0034774541854858
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37100,1779919522.1131644,0.9149727821350098
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37200,1779919580.5894353,0.9481096863746643
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37300,1779919622.6205475,1.043013095855713
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37400,1779919664.650054,1.1181256771087646
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37500,1779919706.4610374,1.0466095209121704
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37600,1779920346.256566,1.0185519456863403
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37700,1779920388.143845,1.0918179750442505
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37800,1779920430.0756252,1.0383188724517822
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,37900,1779920471.953803,0.9449586868286133
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38000,1779920513.9313767,1.0022087097167969
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38100,1779920555.770977,0.990902841091156
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38200,1779920597.7143767,1.0535857677459717
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38300,1779920639.5222309,1.0123465061187744
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38400,1779920681.4605753,0.9658865928649902
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38500,1779920723.311408,1.0617144107818604
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38600,1779920765.198165,0.9444754719734192
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38700,1779920807.0005805,1.1018563508987427
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38800,1779920848.7591395,1.4003242254257202
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,38900,1779920890.621542,0.9742741584777832
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39000,1779920932.5919416,1.1018856763839722
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39100,1779920974.5954025,1.142958641052246
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39200,1779921016.708928,1.030745267868042
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39300,1779921058.571573,1.0846680402755737
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39400,1779921100.4180214,1.079106092453003
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39500,1779921142.2893167,1.0416827201843262
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39600,1779921184.0577018,1.0713460445404053
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39700,1779921226.0217805,1.005649209022522
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39800,1779921267.9791787,1.161361813545227
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,39900,1779921309.9471586,1.01340913772583
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40000,1779921351.942042,0.9483408331871033
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40100,1779921997.0395963,1.0277817249298096
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40200,1779922039.2585177,1.1247607469558716
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40300,1779922081.2384114,1.02080500125885
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40400,1779922123.224014,1.189751148223877
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40500,1779922165.1016195,1.0070651769638062
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40600,1779922223.3371668,1.2157459259033203
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40700,1779922265.2634785,1.045490026473999
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40800,1779922307.122794,1.0782643556594849
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,40900,1779922348.9433033,1.0875972509384155
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41000,1779922390.8960059,1.1790273189544678
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41100,1779922432.6918669,0.9266926050186157
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41200,1779922474.7679482,1.040432333946228
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41300,1779922516.5945663,1.0992813110351562
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41400,1779922558.4949217,0.9782242178916931
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41500,1779922600.3611486,0.9534655213356018
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41600,1779922642.25096,0.9815893173217773
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41700,1779922684.2627723,1.0234037637710571
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41800,1779922726.3238537,0.9726688861846924
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,41900,1779922768.4056664,1.0059833526611328
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42000,1779922810.311369,0.9911272525787354
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42100,1779922852.234405,0.9992184042930603
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42200,1779922894.1791751,0.9770910739898682
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42300,1779922936.2639253,1.0039178133010864
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42400,1779922978.1133308,0.9752359986305237
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42500,1779923020.211197,0.9943968057632446
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42600,1779923658.7845545,1.2210891246795654
output\experiments\exp2_scit_speech_training_20260527_232327_seed42\checkpoints\logs\events.out.tfevents.1779895427.GJS-20250722ZGP.25688.0,train/mel error,42700,1779923700.7232542,1.023439645767212
