model,sample_id,L,cer_vs_gt,cer_vs_original_whisper,gt_len,hyp_len
base,BAC009S0903W0411,2,0.6666666666666666,0.35,21,20
base,BAC009S0903W0411,3,0.7619047619047619,0.35,21,22
lca,BAC009S0903W0411,1,1.1428571428571428,1.2,21,24
lca,BAC009S0903W0411,2,2.142857142857143,2.25,21,45
lca,BAC009S0903W0411,3,0.5238095238095238,0.05,21,20
base,BAC009S0904W0244,1,1.0,1.0,17,0
base,BAC009S0904W0244,2,1.0588235294117647,1.0588235294117647,17,18
base,BAC009S0904W0244,3,0.8823529411764706,0.8823529411764706,17,18
lca,BAC009S0904W0244,1,1.0,1.0,17,3
lca,BAC009S0904W0244,2,1.2941176470588236,1.2941176470588236,17,22
lca,BAC009S0904W0244,3,0.7647058823529411,0.7647058823529411,17,17
base,BAC009S0905W0485,1,1.0,1.0,18,13
base,BAC009S0905W0485,2,0.6111111111111112,0.8947368421052632,18,18
base,BAC009S0905W0485,3,0.9444444444444444,0.5789473684210527,18,20
lca,BAC009S0905W0485,1,2.7777777777777777,2.6315789473684212,18,50
lca,BAC009S0905W0485,2,0.8333333333333334,1.0,18,21
lca,BAC009S0905W0485,3,0.8888888888888888,0.5263157894736842,18,19
base,BAC009S0906W0415,1,1.0,0.9230769230769231,12,8
base,BAC009S0906W0415,2,1.25,1.1538461538461537,12,15
base,BAC009S0906W0415,3,0.5833333333333334,0.5384615384615384,12,11
lca,BAC009S0906W0415,1,3.0833333333333335,2.8461538461538463,12,37
lca,BAC009S0906W0415,2,1.0,1.0,12,5
lca,BAC009S0906W0415,3,4.0,3.6153846153846154,12,51
base,BAC009S0907W0232,1,2.5789473684210527,2.5789473684210527,19,49
base,BAC009S0907W0232,2,0.42105263157894735,0.3157894736842105,19,22
base,BAC009S0907W0232,3,0.3157894736842105,0.21052631578947367,19,22
lca,BAC009S0907W0232,1,1.0,1.0,19,14
lca,BAC009S0907W0232,2,0.21052631578947367,0.10526315789473684,19,19
lca,BAC009S0907W0232,3,0.15789473684210525,0.05263157894736842,19,19
base,BAC009S0908W0344,1,0.8888888888888888,0.9,9,8
base,BAC009S0908W0344,2,0.8888888888888888,0.6,9,11
base,BAC009S0908W0344,3,0.8888888888888888,0.7,9,10
lca,BAC009S0908W0344,1,1.0,1.0,9,9
lca,BAC009S0908W0344,2,1.0,0.8,9,9
lca,BAC009S0908W0344,3,1.1111111111111112,0.9,9,10
base,BAC009S0912W0241,1,1.4444444444444444,1.4444444444444444,18,26
base,BAC009S0912W0241,2,0.05555555555555555,0.05555555555555555,18,18
base,BAC009S0912W0241,3,0.05555555555555555,0.05555555555555555,18,18
lca,BAC009S0912W0241,1,1.0,1.0,18,16
lca,BAC009S0912W0241,2,0.5,0.5,18,18
lca,BAC009S0912W0241,3,0.6111111111111112,0.6111111111111112,18,20
base,BAC009S0913W0416,1,1.0,1.0,7,3
base,BAC009S0913W0416,2,1.5714285714285714,1.5714285714285714,7,11
base,BAC009S0913W0416,3,1.1428571428571428,1.1428571428571428,7,8
lca,BAC009S0913W0416,1,1.1428571428571428,1.1428571428571428,7,8
lca,BAC009S0913W0416,2,2.7142857142857144,2.7142857142857144,7,19
lca,BAC009S0913W0416,3,0.8571428571428571,0.8571428571428571,7,8
base,BAC009S0914W0277,1,1.0,1.0,12,0
base,BAC009S0914W0277,2,1.0,1.0,12,9
base,BAC009S0914W0277,3,0.75,0.75,12,14
lca,BAC009S0914W0277,1,3.5833333333333335,3.5833333333333335,12,43
lca,BAC009S0914W0277,2,1.5,1.5,12,18
lca,BAC009S0914W0277,3,1.0833333333333333,1.0833333333333333,12,13
base,BAC009S0915W0246,1,1.7692307692307692,1.6428571428571428,13,23
base,BAC009S0915W0246,2,0.7692307692307693,0.7142857142857143,13,17
base,BAC009S0915W0246,3,0.46153846153846156,0.6428571428571429,13,14
lca,BAC009S0915W0246,1,4.384615384615385,4.071428571428571,13,57
lca,BAC009S0915W0246,2,0.6153846153846154,0.5,13,13
lca,BAC009S0915W0246,3,0.23076923076923078,0.5,13,13
base,BAC009S0916W0366,1,1.0,1.0,10,8
base,BAC009S0916W0366,2,0.5,0.5,10,10
base,BAC009S0916W0366,3,0.4,0.4,10,10
lca,BAC009S0916W0366,1,1.0,1.0,10,12
lca,BAC009S0916W0366,2,0.4,0.4,10,10
lca,BAC009S0916W0366,3,0.4,0.4,10,10
base,BAC009S0764W0387,1,1.45,1.380952380952381,20,30
base,BAC009S0764W0387,2,0.2,0.2857142857142857,20,20
base,BAC009S0764W0387,3,0.15,0.23809523809523808,20,20
lca,BAC009S0764W0387,1,1.0,1.0,20,12
lca,BAC009S0764W0387,2,0.4,0.47619047619047616,20,20
lca,BAC009S0764W0387,3,0.3,0.38095238095238093,20,21
base,BAC009S0765W0188,1,3.8461538461538463,3.5714285714285716,13,50
base,BAC009S0765W0188,2,1.0,1.0,13,12
base,BAC009S0765W0188,3,2.923076923076923,2.642857142857143,13,38
lca,BAC009S0765W0188,1,2.3846153846153846,2.2142857142857144,13,31
lca,BAC009S0765W0188,2,4.230769230769231,3.9285714285714284,13,55
lca,BAC009S0765W0188,3,0.8461538461538461,0.8571428571428571,13,14
base,BAC009S0766W0424,1,6.714285714285714,6.714285714285714,7,47
base,BAC009S0766W0424,2,0.5714285714285714,0.5714285714285714,7,7
base,BAC009S0766W0424,3,0.42857142857142855,0.42857142857142855,7,8
lca,BAC009S0766W0424,1,0.8571428571428571,0.8571428571428571,7,5
lca,BAC009S0766W0424,2,0.7142857142857143,0.7142857142857143,7,3
lca,BAC009S0766W0424,3,3.142857142857143,3.142857142857143,7,22
base,BAC009S0767W0189,1,2.3636363636363638,2.0833333333333335,11,26
base,BAC009S0767W0189,2,0.09090909090909091,0.3333333333333333,11,12
base,BAC009S0767W0189,3,0.45454545454545453,0.0,11,12
lca,BAC009S0767W0189,1,1.2727272727272727,1.0833333333333333,11,14
lca,BAC009S0767W0189,2,0.8181818181818182,0.4166666666666667,11,13
lca,BAC009S0767W0189,3,0.45454545454545453,0.0,11,12
base,BAC009S0768W0221,1,0.625,0.7647058823529411,16,18
base,BAC009S0768W0221,2,0.4375,0.47058823529411764,16,12
base,BAC009S0768W0221,3,0.25,0.17647058823529413,16,18
lca,BAC009S0768W0221,1,1.125,1.0588235294117647,16,18
lca,BAC009S0768W0221,2,0.0625,0.11764705882352941,16,15
lca,BAC009S0768W0221,3,0.0625,0.11764705882352941,16,15
base,BAC009S0769W0416,1,1.0,1.0,15,12
base,BAC009S0769W0416,2,0.9333333333333333,0.9333333333333333,15,17
base,BAC009S0769W0416,3,0.8666666666666667,0.8666666666666667,15,16
lca,BAC009S0769W0416,1,1.6666666666666667,1.6666666666666667,15,25
lca,BAC009S0769W0416,2,0.5333333333333333,0.5333333333333333,15,15
lca,BAC009S0769W0416,3,0.4666666666666667,0.4666666666666667,15,15
base,BAC009S0770W0386,1,0.8947368421052632,0.8947368421052632,19,22
base,BAC009S0770W0386,2,0.10526315789473684,0.10526315789473684,19,19
base,BAC009S0770W0386,3,0.10526315789473684,0.10526315789473684,19,19
lca,BAC009S0770W0386,1,0.6842105263157895,0.6842105263157895,19,19
lca,BAC009S0770W0386,2,0.10526315789473684,0.10526315789473684,19,19
lca,BAC009S0770W0386,3,0.0,0.0,19,19
base,BAC009S0901W0340,1,4.5625,3.45,16,73
base,BAC009S0901W0340,2,0.75,0.85,16,19
base,BAC009S0901W0340,3,0.3125,0.65,16,16
lca,BAC009S0901W0340,1,1.0,1.0,16,5
lca,BAC009S0901W0340,2,0.5,0.75,16,16
lca,BAC009S0901W0340,3,0.375,0.7,16,16
base,BAC009S0902W0443,1,3.1818181818181817,3.1818181818181817,11,35
base,BAC009S0902W0443,2,0.6363636363636364,0.6363636363636364,11,13
base,BAC009S0902W0443,3,0.45454545454545453,0.45454545454545453,11,11
lca,BAC009S0902W0443,1,0.9090909090909091,0.9090909090909091,11,12
lca,BAC009S0902W0443,2,0.2727272727272727,0.2727272727272727,11,11
lca,BAC009S0902W0443,3,0.2727272727272727,0.2727272727272727,11,11
base,BAC009S0903W0403,1,0.9230769230769231,0.8461538461538461,13,11
base,BAC009S0903W0403,2,0.46153846153846156,0.46153846153846156,13,13
base,BAC009S0903W0403,3,0.15384615384615385,0.15384615384615385,13,13
lca,BAC009S0903W0403,1,0.9230769230769231,0.9230769230769231,13,4
lca,BAC009S0903W0403,2,0.15384615384615385,0.23076923076923078,13,13
lca,BAC009S0903W0403,3,0.07692307692307693,0.07692307692307693,13,13
base,BAC009S0904W0424,1,1.0,1.0,9,9
base,BAC009S0904W0424,2,0.5555555555555556,0.5555555555555556,9,10
base,BAC009S0904W0424,3,0.5555555555555556,0.5555555555555556,9,10
lca,BAC009S0904W0424,1,0.7777777777777778,0.7777777777777778,9,7
lca,BAC009S0904W0424,2,1.0,1.0,9,9
lca,BAC009S0904W0424,3,0.0,0.0,9,9
base,BAC009S0905W0147,1,1.0,1.0,22,20
base,BAC009S0905W0147,2,1.0,1.0,22,5
base,BAC009S0905W0147,3,0.5,0.2,22,20
lca,BAC009S0905W0147,1,1.3636363636363635,1.5,22,30
lca,BAC009S0905W0147,2,0.7272727272727273,0.55,22,21
lca,BAC009S0905W0147,3,0.6363636363636364,0.45,22,20
base,BAC009S0906W0136,1,1.7142857142857142,1.7142857142857142,21,36
base,BAC009S0906W0136,2,0.3333333333333333,0.3333333333333333,21,21
base,BAC009S0906W0136,3,0.047619047619047616,0.047619047619047616,21,21
lca,BAC009S0906W0136,1,1.7619047619047619,1.7619047619047619,21,38
lca,BAC009S0906W0136,2,0.47619047619047616,0.47619047619047616,21,21
lca,BAC009S0906W0136,3,0.3333333333333333,0.3333333333333333,21,21
base,BAC009S0907W0329,1,1.0588235294117647,1.0588235294117647,17,18
base,BAC009S0907W0329,2,0.35294117647058826,0.35294117647058826,17,17
base,BAC009S0907W0329,3,0.23529411764705882,0.23529411764705882,17,17
lca,BAC009S0907W0329,1,0.6470588235294118,0.6470588235294118,17,17
lca,BAC009S0907W0329,2,0.0,0.0,17,17
lca,BAC009S0907W0329,3,0.0,0.0,17,17
base,BAC009S0908W0183,1,1.0,1.0,14,1
base,BAC009S0908W0183,2,0.6428571428571429,0.6666666666666666,14,14
base,BAC009S0908W0183,3,0.07142857142857142,0.13333333333333333,14,14
lca,BAC009S0908W0183,1,1.0,1.0,14,12
lca,BAC009S0908W0183,2,0.35714285714285715,0.4,14,14
lca,BAC009S0908W0183,3,0.2857142857142857,0.3333333333333333,14,14
base,BAC009S0912W0397,1,2.176470588235294,2.0588235294117645,17,37
base,BAC009S0912W0397,2,1.1176470588235294,1.1176470588235294,17,19
base,BAC009S0912W0397,3,0.7058823529411765,0.5294117647058824,17,20
lca,BAC009S0912W0397,1,1.0588235294117647,0.9411764705882353,17,19
lca,BAC009S0912W0397,2,0.5294117647058824,0.23529411764705882,17,19
lca,BAC009S0912W0397,3,0.4117647058823529,0.23529411764705882,17,18
base,BAC009S0913W0230,1,2.8333333333333335,2.8333333333333335,12,34
base,BAC009S0913W0230,2,1.8333333333333333,1.8333333333333333,12,23
base,BAC009S0913W0230,3,0.4166666666666667,0.4166666666666667,12,12
lca,BAC009S0913W0230,1,1.1666666666666667,1.1666666666666667,12,14
lca,BAC009S0913W0230,2,0.75,0.8333333333333334,12,14
lca,BAC009S0913W0230,3,0.3333333333333333,0.4166666666666667,12,12
base,BAC009S0914W0446,1,1.0,1.0,10,0
base,BAC009S0914W0446,2,1.0,1.0,10,10
base,BAC009S0914W0446,3,0.8,0.7777777777777778,10,9
lca,BAC009S0914W0446,1,1.0,1.0,10,0
lca,BAC009S0914W0446,2,1.0,1.0,10,6
lca,BAC009S0914W0446,3,1.1,1.2222222222222223,10,11
base,BAC009S0915W0126,1,1.0,1.1428571428571428,14,19
base,BAC009S0915W0126,2,0.42857142857142855,0.35714285714285715,14,14
base,BAC009S0915W0126,3,0.2857142857142857,0.21428571428571427,14,14
lca,BAC009S0915W0126,1,1.1428571428571428,1.0714285714285714,14,19
lca,BAC009S0915W0126,2,0.5,0.2857142857142857,14,15
lca,BAC009S0915W0126,3,0.2857142857142857,0.21428571428571427,14,14
base,BAC009S0916W0218,1,1.5263157894736843,1.5263157894736843,19,29
base,BAC009S0916W0218,2,0.42105263157894735,0.42105263157894735,19,20
base,BAC009S0916W0218,3,0.0,0.0,19,19
lca,BAC009S0916W0218,1,3.263157894736842,3.263157894736842,19,62
lca,BAC009S0916W0218,2,0.5263157894736842,0.5263157894736842,19,20
lca,BAC009S0916W0218,3,0.0,0.0,19,19
base,BAC009S0764W0448,1,1.5714285714285714,1.5714285714285714,14,22
base,BAC009S0764W0448,2,1.0714285714285714,1.0,14,17
base,BAC009S0764W0448,3,0.5714285714285714,0.5,14,14
lca,BAC009S0764W0448,1,1.9285714285714286,1.9285714285714286,14,27
lca,BAC009S0764W0448,2,1.0,1.0,14,14
lca,BAC009S0764W0448,3,0.6428571428571429,0.5714285714285714,14,14
base,BAC009S0765W0429,1,8.333333333333334,8.333333333333334,6,50
base,BAC009S0765W0429,2,0.8333333333333334,0.8333333333333334,6,7
base,BAC009S0765W0429,3,1.5,1.5,6,11
lca,BAC009S0765W0429,1,1.3333333333333333,1.3333333333333333,6,8
lca,BAC009S0765W0429,2,0.8333333333333334,0.8333333333333334,6,6
lca,BAC009S0765W0429,3,0.6666666666666666,0.6666666666666666,6,6
base,BAC009S0766W0145,1,1.0,1.0,14,5
base,BAC009S0766W0145,2,0.5714285714285714,0.6,14,16
base,BAC009S0766W0145,3,0.07142857142857142,0.0,14,15
lca,BAC009S0766W0145,1,1.0,1.0,14,10
lca,BAC009S0766W0145,2,0.0,0.06666666666666667,14,14
lca,BAC009S0766W0145,3,0.0,0.06666666666666667,14,14
base,BAC009S0767W0278,1,1.4736842105263157,1.4,19,30
base,BAC009S0767W0278,2,0.05263157894736842,0.1,19,19
base,BAC009S0767W0278,3,0.10526315789473684,0.15,19,20
lca,BAC009S0767W0278,1,2.210526315789474,2.1,19,42
lca,BAC009S0767W0278,2,0.15789473684210525,0.2,19,21
lca,BAC009S0767W0278,3,0.05263157894736842,0.1,19,19
base,BAC009S0768W0467,1,1.9523809523809523,1.8571428571428572,21,41
base,BAC009S0768W0467,2,0.8095238095238095,0.9047619047619048,21,23
base,BAC009S0768W0467,3,0.8571428571428571,0.9523809523809523,21,25
lca,BAC009S0768W0467,1,3.6666666666666665,3.6666666666666665,21,77
lca,BAC009S0768W0467,2,0.47619047619047616,0.5238095238095238,21,21
lca,BAC009S0768W0467,3,0.5714285714285714,0.5714285714285714,21,23
base,BAC009S0769W0438,1,1.0,1.0,21,8
base,BAC009S0769W0438,2,0.6666666666666666,0.6521739130434783,21,23
base,BAC009S0769W0438,3,0.47619047619047616,0.43478260869565216,21,23
lca,BAC009S0769W0438,1,1.0952380952380953,1.0,21,23
lca,BAC009S0769W0438,2,0.6190476190476191,0.4782608695652174,21,23
lca,BAC009S0769W0438,3,0.5238095238095238,0.30434782608695654,21,23
base,BAC009S0770W0195,1,1.0,1.0,12,10
base,BAC009S0770W0195,2,0.08333333333333333,0.08333333333333333,12,12
base,BAC009S0770W0195,3,0.25,0.25,12,12
lca,BAC009S0770W0195,1,1.8333333333333333,1.8333333333333333,12,22
lca,BAC009S0770W0195,2,0.5,0.5,12,10
lca,BAC009S0770W0195,3,0.3333333333333333,0.3333333333333333,12,12
base,BAC009S0901W0361,1,1.8888888888888888,1.8888888888888888,18,35
base,BAC009S0901W0361,2,1.0,1.0,18,7
base,BAC009S0901W0361,3,0.5,0.5555555555555556,18,16
lca,BAC009S0901W0361,1,1.2777777777777777,1.2777777777777777,18,24
lca,BAC009S0901W0361,2,1.0555555555555556,1.0555555555555556,18,26
lca,BAC009S0901W0361,3,0.3888888888888889,0.3333333333333333,18,16
base,BAC009S0902W0342,1,1.0,1.0,17,4
base,BAC009S0902W0342,2,0.11764705882352941,0.11764705882352941,17,16
base,BAC009S0902W0342,3,0.058823529411764705,0.058823529411764705,17,16
lca,BAC009S0902W0342,1,0.47058823529411764,0.47058823529411764,17,18
lca,BAC009S0902W0342,2,0.11764705882352941,0.11764705882352941,17,17
lca,BAC009S0902W0342,3,0.0,0.0,17,17
base,BAC009S0903W0418,1,3.9285714285714284,3.9285714285714284,14,55
base,BAC009S0903W0418,2,1.8571428571428572,1.8571428571428572,14,26
base,BAC009S0903W0418,3,0.5714285714285714,0.7857142857142857,14,14
lca,BAC009S0903W0418,1,2.142857142857143,2.142857142857143,14,30
lca,BAC009S0903W0418,2,1.0,1.0,14,13
lca,BAC009S0903W0418,3,0.9285714285714286,0.9285714285714286,14,8
base,BAC009S0904W0215,1,1.4666666666666666,1.4666666666666666,15,23
base,BAC009S0904W0215,2,0.6666666666666666,0.6666666666666666,15,14
base,BAC009S0904W0215,3,0.7333333333333333,0.7333333333333333,15,16
lca,BAC009S0904W0215,1,1.3333333333333333,1.3333333333333333,15,21
lca,BAC009S0904W0215,2,0.6666666666666666,0.6666666666666666,15,16
lca,BAC009S0904W0215,3,0.3333333333333333,0.3333333333333333,15,15
base,BAC009S0905W0169,1,0.95,0.8636363636363636,20,26
base,BAC009S0905W0169,2,0.3,0.36363636363636365,20,20
base,BAC009S0905W0169,3,0.3,0.36363636363636365,20,21
lca,BAC009S0905W0169,1,1.05,1.0,20,21
lca,BAC009S0905W0169,2,0.2,0.2727272727272727,20,21
lca,BAC009S0905W0169,3,0.25,0.3181818181818182,20,20
base,BAC009S0906W0171,1,1.0,1.0,12,11
base,BAC009S0906W0171,2,2.1666666666666665,2.1666666666666665,12,26
base,BAC009S0906W0171,3,0.4166666666666667,0.0,12,12
lca,BAC009S0906W0171,1,1.0,1.0,12,10
lca,BAC009S0906W0171,2,2.8333333333333335,2.8333333333333335,12,37
lca,BAC009S0906W0171,3,0.5833333333333334,0.16666666666666666,12,12
base,BAC009S0907W0207,1,0.9,0.8,10,10
base,BAC009S0907W0207,2,0.5,0.2,10,10
base,BAC009S0907W0207,3,0.5,0.2,10,10
lca,BAC009S0907W0207,1,1.0,1.0,10,6
lca,BAC009S0907W0207,2,0.5,0.0,10,10
lca,BAC009S0907W0207,3,0.5,0.0,10,10
base,BAC009S0908W0480,1,1.263157894736842,1.0434782608695652,19,24
base,BAC009S0908W0480,2,0.7894736842105263,0.6521739130434783,19,22
base,BAC009S0908W0480,3,0.5789473684210527,0.391304347826087,19,19
lca,BAC009S0908W0480,1,1.4736842105263157,1.2173913043478262,19,28
lca,BAC009S0908W0480,2,0.8947368421052632,0.6521739130434783,19,21
lca,BAC009S0908W0480,3,0.631578947368421,0.43478260869565216,19,19
base,BAC009S0912W0146,1,1.0,1.0,21,15
base,BAC009S0912W0146,2,0.8095238095238095,0.6956521739130435,21,24
base,BAC009S0912W0146,3,0.23809523809523808,0.6956521739130435,21,22
lca,BAC009S0912W0146,1,1.0,0.9565217391304348,21,19
lca,BAC009S0912W0146,2,0.9523809523809523,0.8260869565217391,21,24
lca,BAC009S0912W0146,3,0.9047619047619048,0.391304347826087,21,24
base,BAC009S0913W0178,1,1.0,1.0,10,1
base,BAC009S0913W0178,2,3.2,3.2,10,32
base,BAC009S0913W0178,3,1.1,1.1,10,11
lca,BAC009S0913W0178,1,1.3,1.3,10,13
lca,BAC009S0913W0178,2,2.8,2.8,10,28
lca,BAC009S0913W0178,3,1.0,1.0,10,10
base,BAC009S0914W0371,1,1.0,1.0,16,0
base,BAC009S0914W0371,2,1.1875,1.125,16,21
base,BAC009S0914W0371,3,1.0,1.0,16,12
lca,BAC009S0914W0371,1,2.5,2.5,16,41
lca,BAC009S0914W0371,2,1.0,1.0,16,9
lca,BAC009S0914W0371,3,1.4375,1.4375,16,23
base,BAC009S0915W0308,1,2.7,2.7,10,27
base,BAC009S0915W0308,2,0.7,0.3,10,10
base,BAC009S0915W0308,3,0.7,0.1,10,10
lca,BAC009S0915W0308,1,3.1,3.1,10,31
lca,BAC009S0915W0308,2,3.9,3.9,10,39
lca,BAC009S0915W0308,3,0.8,0.2,10,10
base,BAC009S0916W0299,1,1.25,1.25,12,15
base,BAC009S0916W0299,2,0.08333333333333333,0.08333333333333333,12,12
base,BAC009S0916W0299,3,0.08333333333333333,0.08333333333333333,12,12
lca,BAC009S0916W0299,1,0.08333333333333333,0.08333333333333333,12,12
lca,BAC009S0916W0299,2,0.0,0.0,12,12
lca,BAC009S0916W0299,3,0.0,0.0,12,12
base,BAC009S0764W0376,1,1.1111111111111112,1.1111111111111112,9,10
base,BAC009S0764W0376,2,0.4444444444444444,0.4444444444444444,9,10
base,BAC009S0764W0376,3,0.7777777777777778,0.7777777777777778,9,9
lca,BAC009S0764W0376,1,1.6666666666666667,1.6666666666666667,9,16
lca,BAC009S0764W0376,2,0.5555555555555556,0.5555555555555556,9,9
lca,BAC009S0764W0376,3,0.7777777777777778,0.7777777777777778,9,9
base,BAC009S0765W0380,1,1.0,1.0,20,0
base,BAC009S0765W0380,2,0.75,0.34782608695652173,20,24
base,BAC009S0765W0380,3,1.0,0.5652173913043478,20,26
lca,BAC009S0765W0380,1,1.15,1.0,20,25
lca,BAC009S0765W0380,2,0.95,0.6086956521739131,20,23
lca,BAC009S0765W0380,3,0.6,0.21739130434782608,20,23
base,BAC009S0766W0446,1,1.0,1.0,20,0
base,BAC009S0766W0446,2,1.05,0.9090909090909091,20,24
base,BAC009S0766W0446,3,0.6,0.5909090909090909,20,21
lca,BAC009S0766W0446,1,0.85,0.8181818181818182,20,22
lca,BAC009S0766W0446,2,0.45,0.5,20,20
lca,BAC009S0766W0446,3,0.55,0.5454545454545454,20,21
base,BAC009S0767W0372,1,1.0,1.0,9,9
base,BAC009S0767W0372,2,0.8888888888888888,1.0,9,10
base,BAC009S0767W0372,3,0.3333333333333333,0.2222222222222222,9,9
lca,BAC009S0767W0372,1,1.5555555555555556,1.5555555555555556,9,14
lca,BAC009S0767W0372,2,0.5555555555555556,0.4444444444444444,9,9
lca,BAC009S0767W0372,3,0.3333333333333333,0.1111111111111111,9,9
base,BAC009S0768W0365,1,1.0,1.0,21,0
base,BAC009S0768W0365,2,0.38095238095238093,0.19047619047619047,21,20
base,BAC009S0768W0365,3,0.47619047619047616,0.2857142857142857,21,22
lca,BAC009S0768W0365,1,1.619047619047619,1.619047619047619,21,35
lca,BAC009S0768W0365,2,0.47619047619047616,0.2857142857142857,21,22
lca,BAC009S0768W0365,3,0.3333333333333333,0.14285714285714285,21,21
base,BAC009S0769W0297,1,1.4615384615384615,1.4615384615384615,13,19
base,BAC009S0769W0297,2,1.5384615384615385,1.5384615384615385,13,20
base,BAC009S0769W0297,3,0.6923076923076923,0.6923076923076923,13,13
lca,BAC009S0769W0297,1,2.0,2.0,13,26
lca,BAC009S0769W0297,2,0.6923076923076923,0.6923076923076923,13,13
lca,BAC009S0769W0297,3,0.15384615384615385,0.15384615384615385,13,13
base,BAC009S0770W0455,1,1.2666666666666666,1.1875,15,19
base,BAC009S0770W0455,2,0.4,0.4375,15,15
base,BAC009S0770W0455,3,0.6,0.5,15,16
lca,BAC009S0770W0455,1,1.0,1.0,15,0
lca,BAC009S0770W0455,2,0.4,0.4375,15,15
lca,BAC009S0770W0455,3,0.3333333333333333,0.375,15,15
base,BAC009S0901W0237,1,1.0,1.0,13,11
base,BAC009S0901W0237,2,1.3846153846153846,1.5,13,18
base,BAC009S0901W0237,3,0.6923076923076923,0.6666666666666666,13,12
lca,BAC009S0901W0237,1,1.1538461538461537,1.25,13,15
lca,BAC009S0901W0237,2,1.4615384615384615,1.5833333333333333,13,19
lca,BAC009S0901W0237,3,0.6153846153846154,0.6666666666666666,13,14
base,BAC009S0902W0308,1,1.25,1.4210526315789473,20,29
base,BAC009S0902W0308,2,0.15,0.47368421052631576,20,19
base,BAC009S0902W0308,3,0.4,0.15789473684210525,20,19
lca,BAC009S0902W0308,1,1.0,1.0,20,11
lca,BAC009S0902W0308,2,0.75,0.5263157894736842,20,18
lca,BAC009S0902W0308,3,0.5,0.2631578947368421,20,18
base,BAC009S0903W0359,1,1.0,1.0,10,10
base,BAC009S0903W0359,2,0.7,0.7,10,10
base,BAC009S0903W0359,3,0.3,0.3,10,10
lca,BAC009S0903W0359,1,1.3,1.3,10,13
lca,BAC009S0903W0359,2,0.5,0.5,10,11
lca,BAC009S0903W0359,3,0.2,0.2,10,10
base,BAC009S0904W0208,1,1.0,1.0,20,9
base,BAC009S0904W0208,2,1.0,1.0,20,12
base,BAC009S0904W0208,3,0.5,0.5,20,21
lca,BAC009S0904W0208,1,1.0,1.0,20,6
lca,BAC009S0904W0208,2,3.8,3.8,20,76
lca,BAC009S0904W0208,3,0.35,0.35,20,21
base,BAC009S0905W0325,1,1.25,1.25,12,15
base,BAC009S0905W0325,2,0.3333333333333333,0.3333333333333333,12,13
base,BAC009S0905W0325,3,0.3333333333333333,0.3333333333333333,12,12
lca,BAC009S0905W0325,1,2.0833333333333335,2.0833333333333335,12,25
lca,BAC009S0905W0325,2,0.4166666666666667,0.4166666666666667,12,12
lca,BAC009S0905W0325,3,0.3333333333333333,0.3333333333333333,12,12
base,BAC009S0906W0144,1,1.1111111111111112,1.1111111111111112,18,20
base,BAC009S0906W0144,2,0.9444444444444444,0.8888888888888888,18,21
base,BAC009S0906W0144,3,0.6666666666666666,0.5555555555555556,18,20
lca,BAC009S0906W0144,1,1.1111111111111112,1.1111111111111112,18,20
lca,BAC009S0906W0144,2,0.6666666666666666,0.5555555555555556,18,19
lca,BAC009S0906W0144,3,0.6111111111111112,0.5,18,18
base,BAC009S0907W0223,1,1.0,1.0,12,0
base,BAC009S0907W0223,2,0.5833333333333334,0.5833333333333334,12,14
base,BAC009S0907W0223,3,0.5833333333333334,0.5833333333333334,12,13
lca,BAC009S0907W0223,1,0.5833333333333334,0.5833333333333334,12,10
lca,BAC009S0907W0223,2,0.4166666666666667,0.4166666666666667,12,12
lca,BAC009S0907W0223,3,0.5,0.5,12,14
base,BAC009S0908W0309,1,2.0,2.0,18,36
base,BAC009S0908W0309,2,0.9444444444444444,0.8333333333333334,18,25
base,BAC009S0908W0309,3,0.3888888888888889,0.2222222222222222,18,18
lca,BAC009S0908W0309,1,1.0,1.0,18,4
lca,BAC009S0908W0309,2,0.6666666666666666,0.6111111111111112,18,18
lca,BAC009S0908W0309,3,0.3888888888888889,0.2222222222222222,18,19
base,BAC009S0912W0163,1,1.0,1.0,9,9
base,BAC009S0912W0163,2,0.5555555555555556,0.5555555555555556,9,10
base,BAC009S0912W0163,3,0.5555555555555556,0.5555555555555556,9,10
lca,BAC009S0912W0163,1,1.2222222222222223,1.2222222222222223,9,13
lca,BAC009S0912W0163,2,0.4444444444444444,0.3333333333333333,9,10
lca,BAC009S0912W0163,3,0.3333333333333333,0.3333333333333333,9,10
base,BAC009S0913W0259,1,1.0,1.0,9,6
base,BAC009S0913W0259,2,1.6666666666666667,1.6666666666666667,9,15
base,BAC009S0913W0259,3,3.5555555555555554,3.5555555555555554,9,32
lca,BAC009S0913W0259,1,1.2222222222222223,1.2222222222222223,9,11
lca,BAC009S0913W0259,2,1.3333333333333333,1.3333333333333333,9,12
lca,BAC009S0913W0259,3,0.8888888888888888,0.8888888888888888,9,11
base,BAC009S0914W0347,1,1.8,1.5,10,18
base,BAC009S0914W0347,2,1.2,1.0,10,12
base,BAC009S0914W0347,3,2.2,1.8333333333333333,10,22
lca,BAC009S0914W0347,1,2.3,1.9166666666666667,10,23
lca,BAC009S0914W0347,2,1.7,1.4166666666666667,10,17
lca,BAC009S0914W0347,3,1.9,1.5833333333333333,10,19
base,BAC009S0915W0180,1,0.9583333333333334,0.96,24,10
base,BAC009S0915W0180,2,0.875,0.56,24,27
base,BAC009S0915W0180,3,0.75,0.52,24,22
lca,BAC009S0915W0180,1,1.4166666666666667,1.36,24,34
