version,metric,direction,sample_id,L,channel,base_degradation,lca_degradation,rob_imp
v2,corr,higher,5390-30102-0015,3,substitution-mid,0.0024973154067993164,0.003732144832611084,-0.0012348294258117676
v2,corr,higher,5390-30102-0015,3,substitution-high,0.039418041706085205,0.03589349985122681,0.0035245418548583984
v2,corr,higher,4018-103416-0033,1,dropout-mid,0.05667412281036377,0.040396690368652344,0.016277432441711426
v2,corr,higher,4018-103416-0033,1,dropout-high,0.07924103736877441,0.07336729764938354,0.005873739719390869
v2,corr,higher,4018-103416-0033,1,substitution-mid,0.0013145208358764648,0.002867758274078369,-0.0015532374382019043
v2,corr,higher,4018-103416-0033,1,substitution-high,0.024519622325897217,0.026826858520507812,-0.0023072361946105957
v2,corr,higher,4018-103416-0033,2,dropout-mid,0.05793064832687378,0.06250005960464478,-0.004569411277770996
v2,corr,higher,4018-103416-0033,2,dropout-high,0.11669301986694336,0.11957216262817383,-0.0028791427612304688
v2,corr,higher,4018-103416-0033,2,substitution-mid,0.0067899227142333984,0.009828269481658936,-0.003038346767425537
v2,corr,higher,4018-103416-0033,2,substitution-high,0.018944203853607178,0.024087846279144287,-0.005143642425537109
v2,corr,higher,4018-103416-0033,3,dropout-mid,0.03242087364196777,0.028964996337890625,0.0034558773040771484
v2,corr,higher,4018-103416-0033,3,dropout-high,0.08467370271682739,0.07954210042953491,0.0051316022872924805
v2,corr,higher,4018-103416-0033,3,substitution-mid,0.00892561674118042,0.007054388523101807,0.0018712282180786133
v2,corr,higher,4018-103416-0033,3,substitution-high,0.03167581558227539,0.03195303678512573,-0.0002772212028503418
v2,corr,higher,1737-148989-0006,1,dropout-mid,0.005946144461631803,0.0012536495923995972,0.0046924948692322055
v2,corr,higher,1737-148989-0006,1,dropout-high,0.028036683797836304,0.030122429132461506,-0.0020857453346252025
v2,corr,higher,1737-148989-0006,1,substitution-mid,1.6435980796813965e-05,0.00016222894191740556,-0.0001457929611205916
v2,corr,higher,1737-148989-0006,1,substitution-high,-0.0022314637899398804,-0.0013823732733726918,-0.0008490905165671886
v2,corr,higher,1737-148989-0006,2,dropout-mid,0.010002836585044889,0.0015828907489776889,0.0084199458360672
v2,corr,higher,1737-148989-0006,2,dropout-high,0.019725665450096103,0.028873026371002197,-0.009147360920906095
v2,corr,higher,1737-148989-0006,2,substitution-mid,0.004525795578956604,-0.00047670304775232486,0.005002498626708929
v2,corr,higher,1737-148989-0006,2,substitution-high,0.0013279020786284845,0.007067486643791199,-0.005739584565162714
v2,corr,higher,1737-148989-0006,3,dropout-mid,0.015548780560493497,0.0113472491502761,0.004201531410217396
v2,corr,higher,1737-148989-0006,3,dropout-high,0.03502859175205231,0.0498606413602829,-0.01483204960823059
v2,corr,higher,1737-148989-0006,3,substitution-mid,0.004204913973808289,0.004701480269431985,-0.000496566295623696
v2,corr,higher,1737-148989-0006,3,substitution-high,-0.0014353245496750155,0.00853906571865079,-0.009974390268325806
v2,corr,higher,1455-138263-0040,1,dropout-mid,0.016230791807174683,0.014600306749343928,0.001630485057830755
v2,corr,higher,1455-138263-0040,1,dropout-high,0.06467333436012268,0.05047659575939181,0.014196738600730868
v2,corr,higher,1455-138263-0040,1,substitution-mid,0.009567707777023315,0.011933952569961603,-0.002366244792938288
v2,corr,higher,1455-138263-0040,1,substitution-high,0.007086664438247681,0.00012576580047612973,0.006960898637771551
v2,corr,higher,1455-138263-0040,2,dropout-mid,0.046282947063446045,0.04613649845123291,0.00014644861221313477
v2,corr,higher,1455-138263-0040,2,dropout-high,0.06973057985305786,0.08101177215576172,-0.011281192302703857
v2,corr,higher,1455-138263-0040,2,substitution-mid,0.005427241325378418,0.004217565059661865,0.0012096762657165527
v2,corr,higher,1455-138263-0040,2,substitution-high,0.027382969856262207,0.028071016073226984,-0.0006880462169647772
v2,corr,higher,1455-138263-0040,3,dropout-mid,0.051090896129608154,0.05716627836227417,-0.006075382232666016
v2,corr,higher,1455-138263-0040,3,dropout-high,0.05683094263076782,0.06255990266799927,-0.005728960037231445
v2,corr,higher,1455-138263-0040,3,substitution-mid,0.009751200675964355,0.011670231819152832,-0.0019190311431884766
v2,corr,higher,1455-138263-0040,3,substitution-high,0.011556267738342285,0.024719536304473877,-0.013163268566131592
v2,corr,higher,311-124404-0119,1,dropout-mid,0.003149241209030096,0.00115986168384552,0.001989379525184576
v2,corr,higher,311-124404-0119,1,dropout-high,0.10638272762298578,0.03169618546962741,0.07468654215335838
v2,corr,higher,311-124404-0119,1,substitution-mid,2.9981136321965973e-05,-0.0003485232591628751,0.00037850439548484105
v2,corr,higher,311-124404-0119,1,substitution-high,0.03395587205886835,-0.0011249482631682794,0.03508082032203663
v2,corr,higher,311-124404-0119,2,dropout-mid,0.029174864292144775,0.018757283687591553,0.010417580604553223
v2,corr,higher,311-124404-0119,2,dropout-high,0.16228365898132324,0.06361240148544312,0.09867125749588013
v2,corr,higher,311-124404-0119,2,substitution-mid,0.008109509944915771,0.005856215953826904,0.002253293991088867
v2,corr,higher,311-124404-0119,2,substitution-high,0.022549986839294434,0.06050145626068115,-0.03795146942138672
v2,corr,higher,311-124404-0119,3,dropout-mid,0.017294347286224365,0.016532301902770996,0.0007620453834533691
v2,corr,higher,311-124404-0119,3,dropout-high,0.10107433795928955,0.06386959552764893,0.037204742431640625
v2,corr,higher,311-124404-0119,3,substitution-mid,0.0020159482955932617,-0.0012179017066955566,0.0032338500022888184
v2,corr,higher,311-124404-0119,3,substitution-high,0.021655142307281494,0.020148098468780518,0.0015070438385009766
v2,corr,higher,4680-16026-0019,1,dropout-mid,0.09613549709320068,0.0817059874534607,0.01442950963973999
v2,corr,higher,4680-16026-0019,1,dropout-high,0.19065934419631958,0.21119275689125067,-0.020533412694931086
v2,corr,higher,4680-16026-0019,1,substitution-mid,1.6093254089355469e-06,1.6689300537109375e-06,-5.960464477539063e-08
v2,corr,higher,4680-16026-0019,1,substitution-high,-0.00026470422744750977,0.0022758841514587402,-0.00254058837890625
v2,corr,higher,4680-16026-0019,2,dropout-mid,0.08359408378601074,0.16915470361709595,-0.0855606198310852
v2,corr,higher,4680-16026-0019,2,dropout-high,0.09699708223342896,0.17564153671264648,-0.07864445447921753
v2,corr,higher,4680-16026-0019,2,substitution-mid,0.0,0.0,0.0
v2,corr,higher,4680-16026-0019,2,substitution-high,0.012878894805908203,0.009555399417877197,0.003323495388031006
v2,corr,higher,4680-16026-0019,3,dropout-mid,0.06894510984420776,0.03529733419418335,0.033647775650024414
v2,corr,higher,4680-16026-0019,3,dropout-high,0.16271060705184937,0.19720745086669922,-0.034496843814849854
v2,corr,higher,4680-16026-0019,3,substitution-mid,0.01769888401031494,0.02166879177093506,-0.003969907760620117
v2,corr,higher,4680-16026-0019,3,substitution-high,0.01005256175994873,0.01102977991104126,-0.0009772181510925293
v2,corr,higher,8098-278278-0035,1,dropout-mid,0.018885463476181003,0.024174839258193914,-0.005289375782012912
v2,corr,higher,8098-278278-0035,1,dropout-high,0.0653911828994751,0.06314688920974731,0.002244293689727783
v2,corr,higher,8098-278278-0035,1,substitution-mid,0.0030259490013122003,0.003664791584014837,-0.0006388425827026367
v2,corr,higher,8098-278278-0035,1,substitution-high,0.012442007660865811,0.029659599065780584,-0.017217591404914773
v2,corr,higher,8098-278278-0035,2,dropout-mid,0.02188354730606079,0.018500685691833496,0.003382861614227295
v2,corr,higher,8098-278278-0035,2,dropout-high,0.070254385471344,0.0653718113899231,0.0048825740814208984
v2,corr,higher,8098-278278-0035,2,substitution-mid,0.015454530715942383,0.01219642162322998,0.0032581090927124023
v2,corr,higher,8098-278278-0035,2,substitution-high,0.013439655303955078,0.022493839263916016,-0.009054183959960938
v2,corr,higher,8098-278278-0035,3,dropout-mid,0.0367504358291626,0.03810220956802368,-0.001351773738861084
v2,corr,higher,8098-278278-0035,3,dropout-high,0.10145294666290283,0.10540682077407837,-0.003953874111175537
v2,corr,higher,8098-278278-0035,3,substitution-mid,0.0036122798919677734,0.002674579620361328,0.0009377002716064453
v2,corr,higher,8098-278278-0035,3,substitution-high,0.013662397861480713,0.01657325029373169,-0.0029108524322509766
v2,wave_l1,lower,8838-298545-0037,1,dropout-mid,0.0010413564741611966,0.000975269824266406,6.608664989479068e-05
v2,wave_l1,lower,8838-298545-0037,1,dropout-high,0.0017073526978492945,0.0015958882868290017,0.00011146441102029281
v2,wave_l1,lower,8838-298545-0037,1,substitution-mid,0.00018171221017839606,0.0002054013311863015,-2.3689121007905434e-05
v2,wave_l1,lower,8838-298545-0037,1,substitution-high,0.0004345290362835,0.0004542395472527036,-1.971051096920362e-05
v2,wave_l1,lower,8838-298545-0037,2,dropout-mid,0.0014605727046727995,0.0009349882602691026,0.000525584444403697
v2,wave_l1,lower,8838-298545-0037,2,dropout-high,0.002144834026694298,0.0021149478852748003,2.9886141419497442e-05
v2,wave_l1,lower,8838-298545-0037,2,substitution-mid,0.000556502491235799,0.0004894919693470001,6.701052188879883e-05
v2,wave_l1,lower,8838-298545-0037,2,substitution-high,0.001025078818201998,0.0010244529694318008,6.258487701971127e-07
v2,wave_l1,lower,8838-298545-0037,3,dropout-mid,0.0014784131199121024,0.0012921150773764004,0.00018629804253570206
v2,wave_l1,lower,8838-298545-0037,3,dropout-high,0.0036411378532648017,0.003958117216825503,-0.00031697936356070086
v2,wave_l1,lower,8838-298545-0037,3,substitution-mid,0.00019614957273000194,0.00011698529124260296,7.916428148739899e-05
v2,wave_l1,lower,8838-298545-0037,3,substitution-high,0.0009388383477926011,0.0006059780716896022,0.0003328602761029989
v2,wave_l1,lower,5390-30102-0015,1,dropout-mid,0.0003637131303549021,0.0004024580121040969,-3.874488174919477e-05
v2,wave_l1,lower,5390-30102-0015,1,dropout-high,0.001583313569426599,0.0011859983205795982,0.0003973152488470008
v2,wave_l1,lower,5390-30102-0015,1,substitution-mid,6.677024066450293e-05,3.2685697078697895e-05,3.408454358580504e-05
v2,wave_l1,lower,5390-30102-0015,1,substitution-high,0.0006279777735472003,0.0004895552992821017,0.00013842247426509857
v2,wave_l1,lower,5390-30102-0015,2,dropout-mid,0.0015265103429555997,0.0012126658111810996,0.00031384453177450006
v2,wave_l1,lower,5390-30102-0015,2,dropout-high,0.0036678761243820017,0.002754306420683899,0.0009135697036981028
v2,wave_l1,lower,5390-30102-0015,2,substitution-mid,0.00027576647698879936,0.0001710262149572997,0.00010474026203149966
v2,wave_l1,lower,5390-30102-0015,2,substitution-high,0.0010317750275135006,0.0007453914731740986,0.00028638355433940194
v2,wave_l1,lower,5390-30102-0015,3,dropout-mid,0.0018477179110049993,0.0016104150563478019,0.00023730285465719744
v2,wave_l1,lower,5390-30102-0015,3,dropout-high,0.0028583165258169,0.0021964143961668015,0.0006619021296500986
v2,wave_l1,lower,5390-30102-0015,3,substitution-mid,0.0002486482262611979,0.0002549067139625029,-6.258487701304993e-06
v2,wave_l1,lower,5390-30102-0015,3,substitution-high,0.001669276505708698,0.0014679804444313015,0.00020129606127739647
v2,wave_l1,lower,4018-103416-0033,1,dropout-mid,0.002465810626745203,0.0016290731728077004,0.0008367374539375028
v2,wave_l1,lower,4018-103416-0033,1,dropout-high,0.0032787248492241045,0.0028985179960726998,0.0003802068531514047
v2,wave_l1,lower,4018-103416-0033,1,substitution-mid,0.00015951693058010447,0.0001957863569259019,-3.626942634579744e-05
v2,wave_l1,lower,4018-103416-0033,1,substitution-high,0.0013244599103928029,0.0014455914497375003,-0.00012113153934469739
v2,wave_l1,lower,4018-103416-0033,2,dropout-mid,0.0028676576912403003,0.0029231496155261993,-5.549192428589908e-05
v2,wave_l1,lower,4018-103416-0033,2,dropout-high,0.006464581936597796,0.006120488047599803,0.00034409388899799345
v2,wave_l1,lower,4018-103416-0033,2,substitution-mid,0.0005303826183080985,0.0006769709289074013,-0.0001465883105993028
v2,wave_l1,lower,4018-103416-0033,2,substitution-high,0.0013962592929601982,0.0016024056822061018,-0.00020614638924590367
v2,wave_l1,lower,4018-103416-0033,3,dropout-mid,0.002632739022374101,0.0023411847651003993,0.00029155425727370177
v2,wave_l1,lower,4018-103416-0033,3,dropout-high,0.006226852536201501,0.005710138007998401,0.0005167145282031008
v2,wave_l1,lower,4018-103416-0033,3,substitution-mid,0.0008127950131892984,0.0007046330720185991,0.00010816194117069938
v2,wave_l1,lower,4018-103416-0033,3,substitution-high,0.0022611487656831984,0.002264808863401399,-3.6600977182006666e-06
v2,wave_l1,lower,1737-148989-0006,1,dropout-mid,0.0003312751650809999,6.36242330073998e-05,0.0002676509320736001
v2,wave_l1,lower,1737-148989-0006,1,dropout-high,0.00017549842596049914,0.0003648344427346975,-0.00018933601677419837
v2,wave_l1,lower,1737-148989-0006,1,substitution-mid,5.234032868992045e-07,5.196779966399473e-06,-4.6733766795002685e-06
v2,wave_l1,lower,1737-148989-0006,1,substitution-high,-9.154155850410114e-05,-4.1661784052800244e-05,-4.98797744513009e-05
v2,wave_l1,lower,1737-148989-0006,2,dropout-mid,0.0004491917788982981,0.0002284590154886003,0.00022073276340969783
v2,wave_l1,lower,1737-148989-0006,2,dropout-high,0.0005724560469388996,0.0004417318850756004,0.00013072416186329927
v2,wave_l1,lower,1737-148989-0006,2,substitution-mid,6.170198321350101e-05,6.45723193884e-05,-2.8703361748989853e-06
v2,wave_l1,lower,1737-148989-0006,2,substitution-high,0.00015367567539219945,0.00015210360288619995,1.5720725059995e-06
v2,wave_l1,lower,1737-148989-0006,3,dropout-mid,0.0007508564740420012,0.00034245476126670144,0.0004084017127752998
v2,wave_l1,lower,1737-148989-0006,3,dropout-high,0.0011999066919089023,0.0009635500609875003,0.000236356630921402
v2,wave_l1,lower,1737-148989-0006,3,substitution-mid,6.518699228770172e-05,0.00010367482900620201,-3.8487836718500285e-05
v2,wave_l1,lower,1737-148989-0006,3,substitution-high,0.0003019329160451993,0.0001498106867075001,0.0001521222293376992
v2,wave_l1,lower,1455-138263-0040,1,dropout-mid,0.0003294311463832994,0.00026912428438670075,6.0306861996598654e-05
v2,wave_l1,lower,1455-138263-0040,1,dropout-high,0.0012649204581976006,0.0009835828095675,0.0002813376486301006
v2,wave_l1,lower,1455-138263-0040,1,substitution-mid,0.00016427785158159777,0.0001806877553463017,-1.6409903764703915e-05
v2,wave_l1,lower,1455-138263-0040,1,substitution-high,2.3189932107998273e-05,-4.2008236050598835e-05,6.519816815859711e-05
v2,wave_l1,lower,1455-138263-0040,2,dropout-mid,0.0011391006410122022,0.0011235177516937013,1.558288931850088e-05
v2,wave_l1,lower,1455-138263-0040,2,dropout-high,0.0019432790577411027,0.002111312001943602,-0.00016803294420249942
v2,wave_l1,lower,1455-138263-0040,2,substitution-mid,0.00022585690021510035,0.00017799437046049985,4.786252975460051e-05
v2,wave_l1,lower,1455-138263-0040,2,substitution-high,0.0005855821073055024,0.0005754511803389012,1.0130926966601256e-05
v2,wave_l1,lower,1455-138263-0040,3,dropout-mid,0.0014902800321579014,0.0015787407755852023,-8.84607434273009e-05
v2,wave_l1,lower,1455-138263-0040,3,dropout-high,0.002261683344841,0.0017854124307633001,0.0004762709140776998
v2,wave_l1,lower,1455-138263-0040,3,substitution-mid,0.00021226704120630088,0.000300174579024301,-8.790753781800012e-05
v2,wave_l1,lower,1455-138263-0040,3,substitution-high,0.0004424899816513027,0.000778356567025202,-0.0003358665853738993
v2,wave_l1,lower,311-124404-0119,1,dropout-mid,7.84974545240992e-05,-4.73484396929999e-06,8.323229849339919e-05
v2,wave_l1,lower,311-124404-0119,1,dropout-high,0.0009458996355534016,0.000385507941245998,0.0005603916943074036
v2,wave_l1,lower,311-124404-0119,1,substitution-mid,-3.132969140999531e-06,-2.5548040866803234e-05,2.2415071725803704e-05
v2,wave_l1,lower,311-124404-0119,1,substitution-high,0.00035230442881590066,5.101226270199863e-05,0.000301292166113902
v2,wave_l1,lower,311-124404-0119,2,dropout-mid,0.0006196973845362993,0.0003478974103927994,0.0002717999741434999
v2,wave_l1,lower,311-124404-0119,2,dropout-high,0.0015418501570821,0.0007625157013536003,0.0007793344557284997
v2,wave_l1,lower,311-124404-0119,2,substitution-mid,0.00011033937335019894,0.00013460591435430005,-2.426654100410111e-05
v2,wave_l1,lower,311-124404-0119,2,substitution-high,0.0005861409008502995,0.0010872632265090994,-0.0005011223256588
v2,wave_l1,lower,311-124404-0119,3,dropout-mid,0.0006549349054694002,0.00046993978321560083,0.0001849951222537994
v2,wave_l1,lower,311-124404-0119,3,dropout-high,0.0020665619522333006,0.0013782791793346995,0.0006882827728986012
v2,wave_l1,lower,311-124404-0119,3,substitution-mid,8.220504969360005e-05,5.048513412480096e-05,3.171991556879909e-05
v2,wave_l1,lower,311-124404-0119,3,substitution-high,0.0006112307310104006,0.0005823830142618006,2.8847716748599955e-05
v2,wave_l1,lower,4680-16026-0019,1,dropout-mid,0.0019037611782550985,0.0015785675495862996,0.000325193628668799
v2,wave_l1,lower,4680-16026-0019,1,dropout-high,0.005492249503731797,0.006302567198872504,-0.0008103176951407068
v2,wave_l1,lower,4680-16026-0019,1,substitution-mid,3.080815076897392e-06,6.066635251000124e-06,-2.9858201741027324e-06
v2,wave_l1,lower,4680-16026-0019,1,substitution-high,-7.111579179701344e-06,0.00021854601800440007,-0.00022565759718410142
v2,wave_l1,lower,4680-16026-0019,2,dropout-mid,0.0036073029041290006,0.005085429176688201,-0.0014781262725592006
v2,wave_l1,lower,4680-16026-0019,2,dropout-high,0.0036118477582931,0.004846667870879201,-0.0012348201125861012
v2,wave_l1,lower,4680-16026-0019,2,substitution-mid,0.0,0.0,0.0
v2,wave_l1,lower,4680-16026-0019,2,substitution-high,0.0010563097894191013,0.001097824424505199,-4.1514635086097734e-05
v2,wave_l1,lower,4680-16026-0019,3,dropout-mid,0.0036565698683261975,0.0022806040942668984,0.0013759657740592991
v2,wave_l1,lower,4680-16026-0019,3,dropout-high,0.006915962323546399,0.007976260036230098,-0.0010602977126836985
v2,wave_l1,lower,4680-16026-0019,3,substitution-mid,0.0009724237024783984,0.0011588297784327975,-0.0001864060759543991
v2,wave_l1,lower,4680-16026-0019,3,substitution-high,0.0009360238909720993,0.0008989162743090993,3.710761666299994e-05
v2,wave_l1,lower,8098-278278-0035,1,dropout-mid,0.0006822049617767056,0.0006810240447521002,1.1809170246054879e-06
v2,wave_l1,lower,8098-278278-0035,1,dropout-high,0.001375935971736901,0.0013360828161239,3.985315561300107e-05
v2,wave_l1,lower,8098-278278-0035,1,substitution-mid,0.0001073181629181047,9.549036622039792e-05,1.1827796697706783e-05
v2,wave_l1,lower,8098-278278-0035,1,substitution-high,0.00025994703173640166,0.0007892288267611972,-0.0005292817950247955
v2,wave_l1,lower,8098-278278-0035,2,dropout-mid,0.001211959868669496,0.0012733936309814939,-6.143376231199787e-05
v2,wave_l1,lower,8098-278278-0035,2,dropout-high,0.003550749272108099,0.0032667778432368955,0.00028397142887120336
v2,wave_l1,lower,8098-278278-0035,2,substitution-mid,0.00048406049609189816,0.00042564421892169607,5.841627717020209e-05
v2,wave_l1,lower,8098-278278-0035,2,substitution-high,0.0005917772650718967,0.0010936893522739966,-0.0005019120872020999
v2,wave_l1,lower,8098-278278-0035,3,dropout-mid,0.0020041055977344027,0.0018684957176446984,0.00013560988008970432
v2,wave_l1,lower,8098-278278-0035,3,dropout-high,0.005125306546688101,0.0048840548843145995,0.00024125166237350115
v2,wave_l1,lower,8098-278278-0035,3,substitution-mid,0.00020777434110640092,0.0002159606665373022,-8.186325430901281e-06
v2,wave_l1,lower,8098-278278-0035,3,substitution-high,0.0008810348808764995,0.0008886549621821005,-7.62008130560099e-06
