model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
base,311-124404-0119,2,clean,0.0,0.0,1000,6.175,0.014951261691749096,0.026818985119462013,0.9290744662284851,-1.9707342160401475,0.6232678890228271,0.8234446580032374,1.2910315990447998,-1.4159976790001179,0.4202136695384979,0.0,98800,0.0,0.0,41784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\311-124404-0119.wav
lca,311-124404-0119,2,clean,0.0,0.0,1000,6.175,0.014975535683333874,0.025781095027923584,0.8408094048500061,-1.0432715645867272,0.6634995341300964,0.8392479067828664,1.356234073638916,-0.9844657851663605,0.37502655386924744,0.0,98800,0.0,0.0,41784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\311-124404-0119.wav
base,311-124404-0119,2,dropout-low,0.01,0.0,1000,6.175,0.014914493076503277,0.026774857193231583,0.9389707446098328,-1.9580753427594964,0.6238232254981995,0.8222816217016299,1.2819592952728271,-1.4441656993299419,0.41892093420028687,0.0,98800,0.008090614886731391,0.0,41574,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\311-124404-0119.wav
lca,311-124404-0119,2,dropout-low,0.01,0.0,1000,6.175,0.015029036439955235,0.025825969874858856,0.846005916595459,-1.0722799140168633,0.6622583866119385,0.839750835773115,1.3511886596679688,-0.9863284526047102,0.37499141693115234,0.0,98800,0.008090614886731391,0.0,41574,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\311-124404-0119.wav
base,311-124404-0119,2,dropout-mid,0.03,0.0,1000,6.175,0.015132240019738674,0.027102511376142502,0.9543378353118896,-2.181290753014867,0.6140109896659851,0.8174032390139553,1.2621537446975708,-1.4520002287346567,0.4218504726886749,0.0,98800,0.021035598705501618,0.0,41305,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\311-124404-0119.wav
lca,311-124404-0119,2,dropout-mid,0.03,0.0,1000,6.175,0.01534577552229166,0.02644352801144123,0.8632224798202515,-1.4177362618545606,0.6473836898803711,0.8325950188946643,1.3280953168869019,-0.9246453471127263,0.37782785296440125,0.0,98800,0.021035598705501618,0.0,41305,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\311-124404-0119.wav
base,311-124404-0119,2,substitution-low,0.0,0.001,1000,6.175,0.014951261691749096,0.026818985119462013,0.9290744662284851,-1.9707342160401475,0.6232678890228271,0.8234446580032374,1.2910315990447998,-1.4159976790001179,0.4202136695384979,0.0,98800,0.0,0.0,41003,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\311-124404-0119.wav
lca,311-124404-0119,2,substitution-low,0.0,0.001,1000,6.175,0.014975535683333874,0.025781095027923584,0.8408094048500061,-1.0432715645867272,0.6634995341300964,0.8392479067828664,1.356234073638916,-0.9844657851663605,0.37502655386924744,0.0,98800,0.0,0.0,41003,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\311-124404-0119.wav
base,311-124404-0119,2,substitution-mid,0.0,0.005,1000,6.175,0.014961060136556625,0.02683791145682335,0.9299094080924988,-1.9867520012812268,0.6225648522377014,0.8242489536682356,1.2907146215438843,-1.4218167189430355,0.4204447865486145,0.0,98800,0.0,0.0016181229773462784,41134,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\311-124404-0119.wav
lca,311-124404-0119,2,substitution-mid,0.0,0.005,1000,6.175,0.015007568523287773,0.025830179452896118,0.841421902179718,-1.0681518632436617,0.6624351143836975,0.8397908997663902,1.3502733707427979,-0.9753925082380764,0.37502655386924744,0.0,98800,0.0,0.0016181229773462784,41134,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\311-124404-0119.wav
base,311-124404-0119,3,clean,0.0,0.0,1500,6.175,0.013260569423437119,0.02375612035393715,0.8641102910041809,0.4303695015885817,0.7243989706039429,0.8520600080450604,1.3955070972442627,-0.5750963633683678,0.3621494472026825,0.0,98800,0.0,0.0,42784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\311-124404-0119.wav
lca,311-124404-0119,3,clean,0.0,0.0,1500,6.175,0.013467495329678059,0.023471573367714882,0.7862817049026489,0.786838643698752,0.7383565306663513,0.8671423906751253,1.5292141437530518,-0.2832934584963457,0.3839174211025238,0.0,98800,0.0,0.0,42784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\311-124404-0119.wav
base,311-124404-0119,3,dropout-low,0.01,0.0,1500,6.175,0.013292206451296806,0.023820718750357628,0.8746875524520874,0.38769723398456624,0.7227052450180054,0.8505074352790327,1.3899356126785278,-0.5824855614182869,0.3622753620147705,0.0,98800,0.003236245954692557,0.0,42574,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\311-124404-0119.wav
lca,311-124404-0119,3,dropout-low,0.01,0.0,1500,6.175,0.013554142788052559,0.023644505068659782,0.7966868877410889,0.6906234026596482,0.7346236705780029,0.8661829996249056,1.5251648426055908,-0.27793198540971076,0.38394695520401,0.0,98800,0.003236245954692557,0.0,42574,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\311-124404-0119.wav
base,311-124404-0119,3,dropout-mid,0.03,0.0,1500,6.175,0.013711120001971722,0.025010036304593086,0.8897143006324768,-0.4338152030203288,0.6892374753952026,0.8418253421940007,1.3686922788619995,-0.7628711285986525,0.3826419413089752,0.0,98800,0.02912621359223301,0.0,42305,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\311-124404-0119.wav
lca,311-124404-0119,3,dropout-mid,0.03,0.0,1500,6.175,0.013825871050357819,0.024248141795396805,0.8151503801345825,0.2868708111048008,0.7186846137046814,0.8528106745272366,1.443347454071045,-0.3559822498049978,0.3835687041282654,0.0,98800,0.02912621359223301,0.0,42305,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\311-124404-0119.wav
base,311-124404-0119,3,substitution-low,0.0,0.001,1500,6.175,0.013260569423437119,0.02375612035393715,0.8641102910041809,0.4303695015885817,0.7243989706039429,0.8520600080450604,1.3955070972442627,-0.5750963633683678,0.3621494472026825,0.0,98800,0.0,0.0,42003,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\311-124404-0119.wav
lca,311-124404-0119,3,substitution-low,0.0,0.001,1500,6.175,0.013467495329678059,0.023471573367714882,0.7862817049026489,0.786838643698752,0.7383565306663513,0.8671423906751253,1.5292141437530518,-0.2832934584963457,0.3839174211025238,0.0,98800,0.0,0.0,42003,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\311-124404-0119.wav
base,311-124404-0119,3,substitution-mid,0.0,0.005,1500,6.175,0.013322991319000721,0.023826461285352707,0.8733571767807007,0.38372842078534647,0.7225474119186401,0.8515619494770436,1.394938588142395,-0.5833836545071541,0.36242035031318665,0.0,98800,0.0,0.006472491909385114,42134,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\311-124404-0119.wav
lca,311-124404-0119,3,substitution-mid,0.0,0.005,1500,6.175,0.013750064186751842,0.023882390931248665,0.8010393381118774,0.5992031422976386,0.7310528755187988,0.8659902874377763,1.5157420635223389,-0.21368401320124641,0.3840702176094055,0.0,98800,0.0,0.006472491909385114,42134,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\311-124404-0119.wav
base,4680-16026-0019,1,clean,0.0,0.0,500,2.34,0.028103182092308998,0.05238576605916023,1.1014035940170288,-0.23030083768950135,0.6976718306541443,0.8730079649642002,1.8172810077667236,-3.592846338372918,0.3433854579925537,0.0,37440,0.0,0.0,18259,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\4680-16026-0019.wav
lca,4680-16026-0019,1,clean,0.0,0.0,500,2.34,0.026202963665127754,0.04921836033463478,1.0943535566329956,0.8890759744205228,0.7422946095466614,0.8842365180162979,1.9195421934127808,-3.479623767777805,0.2679971158504486,0.0,37440,0.0,0.0,18259,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\4680-16026-0019.wav
base,4680-16026-0019,1,dropout-low,0.01,0.0,500,2.34,0.028847062960267067,0.05505073070526123,1.1057430505752563,-1.1857628495752128,0.6573910117149353,0.8701053864980149,1.836486577987671,-3.373197639593078,0.40095189213752747,0.0,37440,0.008547008547008548,0.0,18049,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\4680-16026-0019.wav
lca,4680-16026-0019,1,dropout-low,0.01,0.0,500,2.34,0.026773404330015182,0.051467761397361755,1.0880283117294312,0.07725581226203435,0.7102444171905518,0.8836877683497559,1.9004851579666138,-3.3974139735593227,0.30353838205337524,0.0,37440,0.008547008547008548,0.0,18049,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\4680-16026-0019.wav
base,4680-16026-0019,1,dropout-mid,0.03,0.0,500,2.34,0.02823476307094097,0.05253896862268448,1.1058577299118042,-0.2650014420203839,0.6962398886680603,0.8739737805383077,1.833458662033081,-3.771086587522225,0.3470720052719116,0.0,37440,0.03418803418803419,0.0,17780,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\4680-16026-0019.wav
lca,4680-16026-0019,1,dropout-mid,0.03,0.0,500,2.34,0.02654372900724411,0.049772027879953384,1.0701061487197876,0.7244503108865902,0.735939085483551,0.885979753162944,1.9286034107208252,-3.6394416375405143,0.2849103510379791,0.0,37440,0.03418803418803419,0.0,17780,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\4680-16026-0019.wav
base,4680-16026-0019,1,substitution-low,0.0,0.001,500,2.34,0.028684254735708237,0.053114987909793854,1.1258450746536255,-0.49993966101577914,0.6864786744117737,0.8589999691965987,1.6377904415130615,-3.474071029636683,0.3433854579925537,0.0,37440,0.0,0.008547008547008548,17478,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\4680-16026-0019.wav
lca,4680-16026-0019,1,substitution-low,0.0,0.001,500,2.34,0.0266659427434206,0.04985843971371651,1.1132513284683228,0.6437662658935541,0.7327963709831238,0.8731045862539888,1.7567979097366333,-3.3889342073532487,0.33053481578826904,0.0,37440,0.0,0.008547008547008548,17478,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\4680-16026-0019.wav
base,4680-16026-0019,1,substitution-mid,0.0,0.005,500,2.34,0.028124697506427765,0.05240024998784065,1.1126899719238281,-0.2354479031289276,0.6974595785140991,0.8694406149184307,1.7241015434265137,-3.59358078491856,0.3433854579925537,0.0,37440,0.0,0.008547008547008548,17609,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\4680-16026-0019.wav
lca,4680-16026-0019,1,substitution-mid,0.0,0.005,500,2.34,0.02621215209364891,0.04921320825815201,1.1067739725112915,0.8917271167130634,0.742396354675293,0.8796063828488363,1.8212659358978271,-3.4832907322164735,0.2679971158504486,0.0,37440,0.0,0.008547008547008548,17609,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\4680-16026-0019.wav
base,4680-16026-0019,2,clean,0.0,0.0,1000,2.34,0.02168429084122181,0.039674852043390274,0.9112644195556641,3.780676840363946,0.8395574688911438,0.9018983199207821,2.552177667617798,-1.4762696349899258,0.45510491728782654,0.0,37440,0.0,0.0,19259,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\4680-16026-0019.wav
lca,4680-16026-0019,2,clean,0.0,0.0,1000,2.34,0.020900936797261238,0.03869648650288582,0.9025837182998657,4.162284253323827,0.8501774072647095,0.9255326070097752,2.5651144981384277,-2.044162230608047,0.407067209482193,0.0,37440,0.0,0.0,19259,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\4680-16026-0019.wav
base,4680-16026-0019,2,dropout-low,0.01,0.0,1000,2.34,0.022139402106404305,0.04045642912387848,0.9274957180023193,3.5396115556308985,0.8325739502906799,0.9015552557173128,2.1421029567718506,-1.4967145070977517,0.45750078558921814,0.0,37440,0.017094017094017096,0.0,19049,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\4680-16026-0019.wav
lca,4680-16026-0019,2,dropout-low,0.01,0.0,1000,2.34,0.02191217616200447,0.04012959450483322,0.9263437986373901,3.6801202901669274,0.8366701602935791,0.9117599487611591,2.074131965637207,-2.024015425788633,0.4072299897670746,0.0,37440,0.017094017094017096,0.0,19049,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\4680-16026-0019.wav
base,4680-16026-0019,2,dropout-mid,0.03,0.0,1000,2.34,0.02225443534553051,0.040313754230737686,0.9162558913230896,3.5833142918040988,0.8338557481765747,0.9010964328480802,2.5155136585235596,-1.4986508613726188,0.4555419683456421,0.0,37440,0.017094017094017096,0.0,18780,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\4680-16026-0019.wav
lca,4680-16026-0019,2,dropout-mid,0.03,0.0,1000,2.34,0.02132255770266056,0.03921114280819893,0.9086706042289734,3.994287410156909,0.8455677032470703,0.9245058721290773,2.531006097793579,-2.0668738278923855,0.40691685676574707,0.0,37440,0.017094017094017096,0.0,18780,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\4680-16026-0019.wav
base,4680-16026-0019,2,substitution-low,0.0,0.001,1000,2.34,0.02168429084122181,0.039674852043390274,0.9112644195556641,3.780676840363946,0.8395574688911438,0.9018983199207821,2.552177667617798,-1.4762696349899258,0.45510491728782654,0.0,37440,0.0,0.0,18478,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\4680-16026-0019.wav
lca,4680-16026-0019,2,substitution-low,0.0,0.001,1000,2.34,0.020900936797261238,0.03869648650288582,0.9025837182998657,4.162284253323827,0.8501774072647095,0.9255326070097752,2.5651144981384277,-2.044162230608047,0.407067209482193,0.0,37440,0.0,0.0,18478,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\4680-16026-0019.wav
base,4680-16026-0019,2,substitution-mid,0.0,0.005,1000,2.34,0.023315489292144775,0.047632113099098206,0.9315338730812073,1.3835887433482013,0.7609066963195801,0.8988828094314983,2.0254571437835693,-1.6466848958398026,0.433702290058136,0.0,37440,0.0,0.008547008547008548,18609,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\4680-16026-0019.wav
lca,4680-16026-0019,2,substitution-mid,0.0,0.005,1000,2.34,0.022139789536595345,0.04579957574605942,0.9159225225448608,1.8838497577916349,0.7789570093154907,0.922484163668225,2.3308265209198,-2.059195788733557,0.39588791131973267,0.0,37440,0.0,0.008547008547008548,18609,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\4680-16026-0019.wav
base,4680-16026-0019,3,clean,0.0,0.0,1500,2.34,0.017694570124149323,0.031992264091968536,0.8658151626586914,6.25208338972943,0.8991062045097351,0.9253200860320054,2.8424816131591797,-0.755141948984632,0.5153460502624512,0.0,37440,0.0,0.0,20259,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\4680-16026-0019.wav
lca,4680-16026-0019,3,clean,0.0,0.0,1500,2.34,0.017915869131684303,0.03311983868479729,0.8243815302848816,5.87133889094093,0.8913159966468811,0.9286716934190801,2.8875579833984375,-1.1113429545072393,0.4298759996891022,0.0,37440,0.0,0.0,20259,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\4680-16026-0019.wav
base,4680-16026-0019,3,dropout-low,0.01,0.0,1500,2.34,0.01832451857626438,0.034948959946632385,0.8645808100700378,5.3426106104009055,0.8796876072883606,0.9244647474551455,2.825147867202759,-0.5988708669988018,0.5382118225097656,0.0,37440,0.014245014245014245,0.0,20049,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\4680-16026-0019.wav
lca,4680-16026-0019,3,dropout-low,0.01,0.0,1500,2.34,0.01821710728108883,0.03395187854766846,0.8234313726425171,5.595215099922114,0.8853627443313599,0.9296047343080468,2.8747427463531494,-1.098818239594041,0.4336335062980652,0.0,37440,0.014245014245014245,0.0,20049,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\4680-16026-0019.wav
base,4680-16026-0019,3,dropout-mid,0.03,0.0,1500,2.34,0.01991148851811886,0.03717953339219093,0.9126847386360168,4.606565426371237,0.8618727326393127,0.9014204615393799,1.9303359985351562,-0.8490938272278388,0.515613317489624,0.0,37440,0.03418803418803419,0.0,19780,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\4680-16026-0019.wav
lca,4680-16026-0019,3,dropout-mid,0.03,0.0,1500,2.34,0.019580768421292305,0.03591305390000343,0.8530133962631226,4.962400830727104,0.8707256317138672,0.9062382288794526,2.153560161590576,-1.178058103780884,0.4300013780593872,0.0,37440,0.03418803418803419,0.0,19780,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\4680-16026-0019.wav
base,4680-16026-0019,3,substitution-low,0.0,0.001,1500,2.34,0.017698103561997414,0.031992603093385696,0.8794316053390503,6.251970806010597,0.8991039395332336,0.9253196859982775,2.8196794986724854,-0.7551342156670207,0.5153460502624512,0.0,37440,0.0,0.002849002849002849,19478,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\4680-16026-0019.wav
lca,4680-16026-0019,3,substitution-low,0.0,0.001,1500,2.34,0.01792018860578537,0.03312048316001892,0.8288645148277283,5.871122846903143,0.8913114070892334,0.9286702271099997,2.8815927505493164,-1.111326840420998,0.4298759996891022,0.0,37440,0.0,0.002849002849002849,19478,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\4680-16026-0019.wav
base,4680-16026-0019,3,substitution-mid,0.0,0.005,1500,2.34,0.017850499600172043,0.032132066786289215,0.8694021701812744,6.205906815956256,0.8981868028640747,0.9243736941584175,2.8257734775543213,-0.7563087921705968,0.5153460502624512,0.0,37440,0.0,0.002849002849002849,19609,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\4680-16026-0019.wav
lca,4680-16026-0019,3,substitution-mid,0.0,0.005,1500,2.34,0.018030233681201935,0.03330906480550766,0.8274770379066467,5.809630228695937,0.8900080323219299,0.92725091416133,2.846430778503418,-1.1354195389750419,0.4298759996891022,0.0,37440,0.0,0.002849002849002849,19609,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\4680-16026-0019.wav
base,8098-278278-0035,1,clean,0.0,0.0,500,15.1,0.052503980696201324,0.0867239385843277,1.1833266019821167,-11.84664119981331,0.24769601225852966,0.7960956489968182,1.2618144750595093,-3.8770611282896965,0.35362571477890015,0.0,241600,0.0,0.0,51735,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\8098-278278-0035.wav
lca,8098-278278-0035,1,clean,0.0,0.0,500,15.1,0.0514010451734066,0.08478884398937225,1.1987360715866089,-10.840959908908534,0.2759046256542206,0.8105034634819438,1.2875170707702637,-4.111499453749853,0.42700836062431335,0.0,241600,0.0,0.0,51735,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\8098-278278-0035.wav
base,8098-278278-0035,1,dropout-low,0.01,0.0,500,15.1,0.05253072455525398,0.08686501532793045,1.1851506233215332,-11.887408605300678,0.24660685658454895,0.7947068357197213,1.2579158544540405,-3.8399464946120694,0.3527017831802368,0.0,241600,0.003973509933774834,0.0,51525,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\8098-278278-0035.wav
lca,8098-278278-0035,1,dropout-low,0.01,0.0,500,15.1,0.05139049142599106,0.08477167785167694,1.1983717679977417,-10.83001825752201,0.27622589468955994,0.8102766756178227,1.2876980304718018,-4.111952114742376,0.42723745107650757,0.0,241600,0.003973509933774834,0.0,51525,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\8098-278278-0035.wav
base,8098-278278-0035,1,dropout-mid,0.03,0.0,500,15.1,0.053132008761167526,0.08777912706136703,1.1921751499176025,-12.442166769707622,0.23219704627990723,0.789666729093591,1.237658143043518,-3.763962541037378,0.38856178522109985,0.0,241600,0.030463576158940398,0.0,51256,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\8098-278278-0035.wav
lca,8098-278278-0035,1,dropout-mid,0.03,0.0,500,15.1,0.05149022862315178,0.08503063768148422,1.2149425745010376,-10.954012665045873,0.2726035416126251,0.8009298918397888,1.2435286045074463,-4.0748459510185615,0.4511418342590332,0.0,241600,0.030463576158940398,0.0,51256,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\8098-278278-0035.wav
